Brazil, 26020, 1862.29
China, 2359, 1166.62
Canada, 15264, 1839.55
Germany, 24270, 1631.92
Myanmar, 37357, 596.07
Spain, 18256, 1529.4
Congo, 4782, 1762.54
Slovakia, 36192, 394.03
Bahamas, 11956, 1998.77
Russian Federation, 30390, 304.53
Aruba, 27634, 1361.81
Afghanistan, 39261, 1915.39
Slovenia, 19561, 571.36
Slovakia, 3591, 1173.47
Belarus, 17992, 335.55
San Marino, 19666, 138.48
Argentina, 34739, 1306.01
Bahamas, 13061, 482.67
Cuba, 7996, 191.88
Barbados, 22006, 1170.75
Cuba, 19170, 322.38
Moldova, 47753, 319.11
Bulgaria, 46619, 1453.91
Congo, 19348, 357.4
Israel, 573, 1708.88
Vanuatu, 24853, 1274.92
Burkina, 22337, 413.66
Yemen, 39661, 1337.22
Indonesia, 31646, 1047.66
Oman, 5224, 474.82
Trinidad & Tobago, 5014, 1403.58
India, 3429, 878.5
Belarus, 11207, 98.04
Nepal, 40936, 888.6
Djibouti, 2041, 914.61
Bahamas, 13100, 172.34
Armenia, 32676, 1745.8
Bahrain, 33036, 1166.11
Denmark, 37294, 1192.22
Gambia, 43302, 1896.68
South Africa, 18393, 1969.56
South Africa, 19584, 325.79
Tajikistan, 33791, 1208.7
Djibouti, 35184, 389.38
Bahamas, 4269, 755.08
Brazil, 44891, 1331.77
Djibouti, 38778, 238.58
Tajikistan, 44720, 411.56
Comoros, 45914, 26.54
Antigua & Deps, 2556, 1620.25
Costa Rica, 22823, 759.44
Albania, 26032, 1947.4
Gambia, 890, 470.97
Armenia, 38564, 500.68
Vietnam, 38311, 936.54
Austria, 29029, 555.1
Iceland, 26998, 30.26
Austria, 17975, 1762.83
France, 3161, 99.96
Bangladesh, 17889, 325.77
Ethiopia, 5829, 507.74
Madagascar, 8161, 1626.32
Azerbaijan, 28353, 1062.47
Georgia, 46142, 753.36
Barbados, 27284, 1881.55
Yemen, 40587, 493.06
Russian Federation, 22567, 1266.19
Djibouti, 12560, 1125.79
India, 47022, 1443.1
Eswatini, 8132, 855.0
Slovakia, 28836, 1494.99
Taiwan, 2237, 1997.81
Marshall Islands, 12484, 1803.19
Bhutan, 34728, 1985.49
Aruba, 24558, 1962.46
Aruba, 16232, 131.32
France, 3625, 1231.59
Kuwait, 23253, 36.88
Antigua & Deps, 34324, 1382.34
Oman, 45889, 1803.51
Burkina, 1223, 711.58
Taiwan, 22567, 593.7
Myanmar, 10244, 1679.06
Italy, 21169, 1053.46
Oman, 10437, 1092.38
Azerbaijan, 35756, 1384.28
Gambia, 42620, 16.51
Ethiopia, 36383, 276.19
Nepal, 20460, 916.64
Algeria, 23690, 1305.86
Myanmar, 13153, 1494.84
Aruba, 25123, 574.99
Albania, 1112, 1783.19
Bulgaria, 46713, 729.53
Kuwait, 47560, 1887.82
Gambia, 19724, 1239.11
Tajikistan, 10590, 1492.27
Trinidad & Tobago, 15914, 120.18
Bahamas, 46918, 86.03
Slovenia, 45609, 1088.86
Argentina, 41577, 440.11
Bahrain, 45199, 1369.6
Dominica, 3350, 1404.47
Guatemala, 5071, 808.93
Oman, 17334, 1293.51
Nepal, 41365, 350.46
Slovenia, 30846, 973.7
Nicaragua, 18182, 1927.88
Bahamas, 43019, 896.72
Oman, 32366, 56.61
Bangladesh, 5372, 448.52
Guinea-Bissau, 21540, 688.05
Bhutan, 11875, 121.73
Vietnam, 44244, 927.66
Iceland, 47657, 1455.03
Kuwait, 19378, 1243.32
Aruba, 35284, 308.12
Angola, 44509, 870.45
Afghanistan, 25177, 1506.11
France, 47732, 58.86
Antigua & Deps, 36855, 1772.72
Myanmar, 29332, 1989.05
Argentina, 49496, 944.33
Liberia, 18667, 1016.48
Oman, 21565, 1053.88
Japan, 39048, 1516.24
Guatemala, 27533, 245.47
Moldova, 30408, 1280.47
Angola, 40914, 336.5
Bulgaria, 43655, 127.98
San Marino, 23557, 1144.66
Yemen, 37145, 168.16
Bahrain, 35203, 1467.15
Nicaragua, 45279, 1859.52
Liberia, 10057, 1884.39
Burkina, 6037, 1307.44
Oman, 40027, 1501.74
Indonesia, 40978, 618.43
Bangladesh, 36515, 1179.78
Yemen, 16595, 556.39
Armenia, 26600, 1521.22
Azerbaijan, 15224, 1617.78
Serbia, 28155, 293.32
Taiwan, 7801, 757.08
Guatemala, 39872, 1749.99
Gambia, 25206, 401.47
Barbados, 46072, 820.35
Afghanistan, 33395, 577.24
Aruba, 21300, 844.05
Guatemala, 47779, 1595.58
Uruguay, 21998, 1620.72
Bahrain, 12747, 610.45
Burkina, 20978, 406.18
Colombia, 40856, 935.68
Benin, 29204, 614.15
Spain, 3338, 806.85
Gambia, 29047, 1579.02
France, 363, 894.84
Marshall Islands, 28985, 1747.7
France, 8535, 1150.52
Bulgaria, 8754, 1445.4
Azerbaijan, 9722, 583.78
Spain, 4365, 1183.43
Oman, 28443, 1320.31
Bangladesh, 43848, 765.94
Nicaragua, 14018, 1210.07
Spain, 19457, 153.24
Nepal, 40541, 1388.56
Bulgaria, 10950, 1030.16
Russian Federation, 14723, 292.11
Barbados, 34161, 346.62
Japan, 19452, 773.03
Costa Rica, 23312, 546.4
San Marino, 38133, 1894.31
China, 49980, 1746.11
Costa Rica, 44585, 1764.46
Bahrain, 29284, 121.27
Madagascar, 43452, 657.86
Myanmar, 48519, 1503.12
Guinea-Bissau, 23844, 1750.46
Oman, 34303, 489.61
Mongolia, 29681, 210.9
Indonesia, 47277, 762.37
Ukraine, 36835, 902.63
Algeria, 42829, 1759.05
Iceland, 7743, 1681.15
Brazil, 10436, 1852.68
Kosovo, 29866, 609.81
Belarus, 30167, 1838.21
Taiwan, 16354, 1896.87
Aruba, 20539, 301.25
Argentina, 11079, 1391.45
Bahrain, 10115, 1456.05
Bulgaria, 7844, 85.58
Albania, 48990, 1149.6
Russian Federation, 6855, 239.34
Moldova, 5795, 110.95
Spain, 20449, 1645.2
Azerbaijan, 25990, 41.01
Benin, 46970, 912.55
Moldova, 4460, 1092.64
India, 7395, 1570.31
Germany, 14731, 1382.64
Burkina, 12786, 1837.42
Georgia, 16714, 812.78
Benin, 33234, 354.53
Uruguay, 49468, 673.51
Canada, 20761, 131.06
Vietnam, 38055, 642.14
South Africa, 14972, 1900.95
Uruguay, 45499, 1717.21
Comoros, 42521, 1320.73
Angola, 13656, 983.15
Comoros, 15416, 1244.67
Algeria, 25028, 1485.84
Bangladesh, 44380, 175.13
Italy, 49539, 1982.93
Colombia, 6945, 177.77
Georgia, 35174, 114.96
Barbados, 22749, 218.63
Marshall Islands, 16779, 1611.56
Comoros, 20461, 754.76
Albania, 12878, 249.59
Tajikistan, 16022, 296.38
Spain, 19219, 619.14
Bangladesh, 32246, 1792.3
Albania, 27606, 304.57
Nicaragua, 29893, 1778.69
Japan, 8695, 728.95
Israel, 15394, 1799.75
Iraq, 48947, 929.55
Tajikistan, 47325, 904.52
Vanuatu, 22915, 1158.0
Costa Rica, 23303, 1375.06
Bahrain, 30676, 834.17
Afghanistan, 8257, 816.2
Burkina, 13142, 1578.7
Nepal, 38119, 147.86
South Africa, 22812, 1074.82
Myanmar, 18953, 1715.23
Dominica, 18461, 644.19
Mongolia, 38247, 539.26
Bangladesh, 44885, 1970.13
Italy, 31876, 1165.72
Russian Federation, 37673, 122.69
Australia, 24343, 417.37
Albania, 3640, 1523.51
Congo, 35658, 1507.35
Indonesia, 44172, 1732.13
Israel, 36165, 967.4
Afghanistan, 40310, 1727.82
Mongolia, 36210, 665.22
Taiwan, 7986, 509.74
Australia, 48250, 1407.76
Djibouti, 30462, 716.36
Yemen, 42005, 774.09
Ukraine, 4434, 1898.67
Burkina, 48269, 1012.62
Azerbaijan, 41285, 1412.27
Cuba, 1485, 1245.59
Nicaragua, 9595, 53.5
Vietnam, 21859, 520.47
Ukraine, 21939, 1960.23
Armenia, 18247, 1912.99
Israel, 47243, 416.55
Georgia, 7522, 1692.99
Mongolia, 28693, 154.42
Guinea-Bissau, 46032, 782.31
Marshall Islands, 21862, 283.04
Argentina, 8573, 1504.32
Guinea-Bissau, 30016, 1768.63
Algeria, 35588, 1750.85
Brazil, 36357, 1317.6
Uruguay, 7827, 787.45
Bhutan, 26725, 659.24
Madagascar, 38910, 1307.1
Angola, 30910, 981.62
Vanuatu, 18314, 1128.7
Bahrain, 31513, 1860.7
Australia, 31241, 417.08
Myanmar, 26505, 524.01
Chile, 10948, 1819.02
Argentina, 11353, 703.78
Yemen, 16718, 548.37
San Marino, 6877, 1291.17
Uruguay, 46650, 634.36
Denmark, 9852, 660.8
Russian Federation, 2337, 1235.21
Nicaragua, 12265, 1348.29
Bhutan, 29567, 1712.01
San Marino, 28686, 1521.67
San Marino, 18610, 719.42
Algeria, 38710, 688.92
South Africa, 25131, 1398.81
Iraq, 49583, 1830.27
Marshall Islands, 42771, 1388.71
Bhutan, 13285, 1247.38
Uruguay, 14511, 29.05
Algeria, 44484, 75.52
Angola, 219, 1128.72
Slovakia, 19782, 138.44
Spain, 25039, 270.8
Slovakia, 5347, 303.24
Bangladesh, 22279, 1021.01
France, 27593, 1646.04
France, 40696, 622.64
Afghanistan, 16664, 1625.78
Dominica, 48615, 195.62
Belarus, 2940, 422.89
Russian Federation, 28576, 1659.41
Bhutan, 49865, 271.13
Benin, 38224, 935.66
Djibouti, 6005, 200.7
Dominica, 42710, 246.47
Georgia, 22639, 1720.37
Serbia, 14607, 1130.46
Argentina, 28639, 1030.36
Barbados, 32079, 357.88
Burkina, 46696, 266.91
China, 49048, 1969.35
Taiwan, 36059, 1704.95
South Africa, 47997, 1267.16
Russian Federation, 43493, 630.73
Ethiopia, 16137, 1409.94
Liberia, 49648, 980.61
Italy, 27088, 1016.05
Azerbaijan, 47818, 1579.48
Nepal, 42923, 535.91
China, 47233, 1157.94
Vanuatu, 14130, 170.04
Iraq, 16724, 1931.16
Bangladesh, 46057, 1149.65
Slovakia, 24923, 1535.66
Algeria, 22693, 522.78
Tajikistan, 28832, 935.83
Guatemala, 19381, 463.52
Canada, 23975, 1148.12
South Africa, 49320, 320.72
Barbados, 39840, 1958.44
Italy, 48992, 244.71
Ethiopia, 5793, 664.18
Antigua & Deps, 42321, 922.47
Bhutan, 46188, 690.78
Congo, 38792, 1154.4
China, 34462, 967.42
Russian Federation, 40607, 145.68
Japan, 24540, 1534.98
Dominica, 8976, 736.98
Congo, 27843, 1964.7
Ukraine, 35464, 776.66
Kosovo, 49439, 1979.01
Australia, 34950, 1379.69
Ethiopia, 20169, 738.91
Israel, 43032, 944.16
Argentina, 40560, 811.64
Ethiopia, 42622, 1384.44
Australia, 15198, 508.12
Nicaragua, 38941, 393.28
Italy, 19601, 1888.27
Austria, 35407, 628.77
Azerbaijan, 11522, 1502.06
Indonesia, 32722, 1620.52
Italy, 39439, 461.75
Vietnam, 14592, 758.26
Denmark, 38582, 1550.09
Cuba, 18188, 1476.87
France, 43337, 306.46
Israel, 17904, 256.44
Trinidad & Tobago, 32602, 1714.15
Djibouti, 9133, 1802.07
Oman, 28565, 1838.46
Costa Rica, 11153, 1925.25
Bahamas, 4012, 982.46
Ethiopia, 38215, 441.15
Belarus, 19339, 1384.4
Eswatini, 28432, 542.01
Gambia, 38789, 1365.62
Bahrain, 46755, 1371.66
Moldova, 38322, 1872.61
India, 4072, 360.3
Mongolia, 38803, 1872.95
Iraq, 41029, 1792.52
Dominica, 16713, 819.42
Bangladesh, 36540, 170.33
Madagascar, 12557, 1821.93
Kosovo, 17463, 71.83
Iraq, 44071, 1842.32
Uruguay, 8112, 207.51
Denmark, 7081, 720.84
Congo, 7561, 1271.05
Congo, 25436, 742.94
Costa Rica, 39556, 95.81
Israel, 34718, 456.52
Benin, 20603, 731.14
Kosovo, 15362, 1907.23
Kosovo, 25658, 1514.17
Austria, 21906, 1968.87
Barbados, 37373, 568.14
Vietnam, 30877, 1864.83
Madagascar, 16639, 165.53
Liberia, 28660, 89.22
Slovenia, 3336, 986.92
Russian Federation, 24187, 534.59
Benin, 3886, 1263.63
Trinidad & Tobago, 348, 313.24
Nepal, 47463, 1170.06
Colombia, 18682, 1876.42
China, 9963, 878.73
Chile, 45896, 446.32
Barbados, 3706, 397.86
Kosovo, 47188, 1177.62
Mongolia, 40943, 1566.09
Spain, 19198, 924.34
Eswatini, 44658, 861.59
Oman, 49516, 1727.99
Guinea-Bissau, 30141, 910.48
Angola, 39810, 170.3
Angola, 28962, 1640.13
Barbados, 38772, 1815.61
Yemen, 21056, 509.79
Georgia, 17393, 1731.28
Bhutan, 6887, 325.99
Eswatini, 34029, 795.56
Tajikistan, 10388, 1394.3
Moldova, 39519, 1184.26
Slovakia, 26415, 179.01
Gambia, 37481, 1648.43
Vietnam, 19336, 236.97
Australia, 32006, 1036.54
Bahamas, 37046, 1583.39
Denmark, 21040, 52.27
Taiwan, 3501, 175.72
Argentina, 18229, 42.36
Mongolia, 39057, 874.23
Israel, 40159, 435.21
India, 5500, 789.51
Myanmar, 19418, 1713.7
Myanmar, 6378, 782.77
Bangladesh, 14911, 365.58
Comoros, 39339, 581.71
Costa Rica, 37732, 1522.45
Colombia, 12408, 740.51
France, 39300, 556.5
Guatemala, 4770, 197.47
Vietnam, 24805, 1913.86
Australia, 35253, 891.04
Spain, 11258, 1512.48
Albania, 32646, 1230.97
Comoros, 33490, 433.83
Trinidad & Tobago, 5397, 567.53
Russian Federation, 23822, 1929.84
Ukraine, 44361, 1945.22
Burkina, 18187, 1489.15
Spain, 4133, 1470.86
Comoros, 23352, 1509.86
Djibouti, 19146, 851.07
Canada, 27011, 620.5
Chile, 13247, 448.44
Moldova, 34000, 1952.98
Aruba, 32655, 1705.42
Yemen, 47990, 1447.11
Aruba, 1471, 597.52
Georgia, 43825, 308.73
Russian Federation, 6953, 1992.5
Australia, 1363, 608.84
